order_id,user_id,order_date,order_status,total_amount,order_Month,order_Day,cohort,order_period,cohort_index,customer_segment,buyer_type
O00014852,U003602,2024-06-19 18:50:45.378572,shipped,466.6,June,Wednesday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00014853,U003194,2025-04-27 16:35:31.081026,shipped,905.69,April,Sunday,2024-08,2025-04,8,B2C (Regular),Überlegender Käufer
O00014854,U004318,2024-08-01 11:12:05.278835,processing,952.57,August,Thursday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00014855,U003222,2024-07-01 19:20:29.415040,processing,267.66,July,Monday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00014857,U007863,2025-01-17 23:00:46.536049,shipped,242.52,January,Friday,2025-01,2025-01,0,B2C (Regular),Überlegender Käufer
O00014858,U006550,2025-08-21 17:49:00.465274,shipped,27.14,August,Thursday,2024-10,2025-08,10,B2C (Regular),Überlegender Käufer
O00014859,U003220,2025-04-05 05:05:03.543266,shipped,82.68,April,Saturday,2025-04,2025-04,0,B2C (Regular),Gast_Bestellung
O00014860,U000752,2025-04-22 05:38:31.189301,processing,169.55,April,Tuesday,2024-04,2025-04,12,B2C (Regular),Überlegender Käufer
O00014861,U009561,2025-01-19 02:37:08.911077,completed,29.9,January,Sunday,2025-01,2025-01,0,B2C (Regular),Überlegender Käufer
O00014862,U007656,2024-06-18 04:51:30.168904,completed,56.79,June,Tuesday,2024-01,2024-06,5,B2C (Regular),Überlegender Käufer
O00014863,U008206,2025-01-13 19:56:34.984615,shipped,595.16,January,Monday,2025-01,2025-01,0,B2C (Regular),Überlegender Käufer
O00014864,U003999,2025-10-31 16:58:32.361422,completed,15.03,October,Friday,2024-06,2025-10,16,B2C (Regular),Überlegender Käufer
O00014865,U007927,2025-08-01 00:16:16.016557,processing,264.75,August,Friday,2024-04,2025-08,16,B2C (Regular),Überlegender Käufer
O00014868,U000524,2024-05-24 02:36:18.004792,completed,1057.82,May,Friday,2024-03,2024-05,2,B2C (Regular),Gast_Bestellung
O00014869,U006898,2024-10-24 21:58:06.327387,processing,73.43,October,Thursday,2024-10,2024-10,0,B2C (Regular),Gast_Bestellung
O00014870,U008702,2024-09-04 15:23:02.604748,processing,468.2,September,Wednesday,2024-04,2024-09,5,B2C (Regular),Überlegender Käufer
O00014873,U008673,2025-05-04 23:46:35.299243,completed,88.96,May,Sunday,2024-06,2025-05,11,B2C (Regular),Überlegender Käufer
O00014876,U002032,2025-04-21 23:28:14.751752,completed,203.57,April,Monday,2024-01,2025-04,15,B2C (Regular),Überlegender Käufer
O00014878,U003257,2024-03-27 15:31:14.828669,shipped,126.37,March,Wednesday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014879,U002040,2024-07-27 10:20:04.091797,processing,45.35,July,Saturday,2024-07,2024-07,0,B2C (Regular),Überlegender Käufer
O00014881,U005059,2025-04-05 20:40:54.774213,completed,128.42,April,Saturday,2025-02,2025-04,2,B2C (Regular),Überlegender Käufer
O00014882,U008420,2024-08-10 13:48:19.019061,processing,2956.05,August,Saturday,2024-02,2024-08,6,B2B (High Value),Gast_Bestellung
O00014885,U007625,2025-07-18 06:56:08.636368,shipped,497.02,July,Friday,2024-10,2025-07,9,B2C (Regular),Überlegender Käufer
O00014886,U007673,2025-03-10 08:48:10.375869,shipped,102.77,March,Monday,2024-03,2025-03,12,B2C (Regular),Überlegender Käufer
O00014887,U009840,2025-10-30 20:18:22.289029,completed,50.96,October,Thursday,2025-07,2025-10,3,B2C (Regular),Überlegender Käufer
O00014888,U006423,2024-02-03 14:28:59.816821,shipped,1162.56,February,Saturday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00014890,U002104,2024-10-04 16:50:03.931089,completed,904.04,October,Friday,2024-03,2024-10,7,B2C (Regular),Überlegender Käufer
O00014891,U002106,2024-11-04 12:29:57.234795,completed,215.71,November,Monday,2024-11,2024-11,0,B2C (Regular),Gast_Bestellung
O00014892,U008682,2025-05-10 14:05:07.937914,shipped,1217.06,May,Saturday,2025-05,2025-05,0,B2C (Regular),Überlegender Käufer
O00014894,U008616,2025-08-11 09:44:17.515419,processing,168.32,August,Monday,2025-08,2025-08,0,B2C (Regular),Überlegender Käufer
O00014896,U000796,2025-07-24 00:06:08.153661,completed,87.48,July,Thursday,2024-04,2025-07,15,B2C (Regular),Gast_Bestellung
O00014898,U000481,2025-09-09 12:13:39.738681,shipped,1085.66,September,Tuesday,2024-07,2025-09,14,B2C (Regular),Gast_Bestellung
O00014899,U007206,2024-01-22 04:40:04.076845,shipped,1549.42,January,Monday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014900,U009347,2024-01-02 04:10:21.109292,completed,1167.22,January,Tuesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014901,U008454,2025-04-13 07:01:10.905093,processing,703.68,April,Sunday,2024-03,2025-04,13,B2C (Regular),Überlegender Käufer
O00014902,U005690,2024-11-30 15:28:55.446192,shipped,2205.7,November,Saturday,2024-11,2024-11,0,B2B (High Value),Überlegender Käufer
O00014903,U008137,2025-05-02 14:03:06.953714,processing,53.8,May,Friday,2025-05,2025-05,0,B2C (Regular),Überlegender Käufer
O00014904,U008462,2025-03-02 18:51:10.957720,shipped,81.42,March,Sunday,2025-02,2025-03,1,B2C (Regular),Überlegender Käufer
O00014905,U004579,2025-06-17 14:22:11.698870,completed,277.19,June,Tuesday,2024-10,2025-06,8,B2C (Regular),Gast_Bestellung
O00014906,U000305,2024-03-10 19:09:11.232588,completed,658.24,March,Sunday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014907,U003827,2024-02-22 22:26:16.650857,completed,669.36,February,Thursday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00014908,U005936,2024-05-17 09:06:39.122567,processing,260.62,May,Friday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00014910,U003275,2024-03-01 15:30:58.974037,completed,261.97,March,Friday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014912,U007004,2025-03-01 22:55:14.651760,processing,640.88,March,Saturday,2024-01,2025-03,14,B2C (Regular),Überlegender Käufer
O00014913,U001956,2024-10-16 02:29:40.529004,completed,10.52,October,Wednesday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00014914,U000170,2025-03-21 18:21:50.640872,processing,625.05,March,Friday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00014916,U007597,2024-04-06 08:42:10.153438,shipped,507.88,April,Saturday,2024-04,2024-04,0,B2C (Regular),Überlegender Käufer
O00014917,U006925,2025-08-05 16:48:49.295043,shipped,116.8,August,Tuesday,2025-08,2025-08,0,B2C (Regular),Überlegender Käufer
O00014918,U000094,2024-04-06 17:40:33.649511,shipped,302.06,April,Saturday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00014920,U009857,2025-07-24 04:54:44.210574,shipped,316.44,July,Thursday,2024-02,2025-07,17,B2C (Regular),Überlegender Käufer
O00014921,U006310,2025-04-07 00:20:17.218288,completed,1345.41,April,Monday,2024-09,2025-04,7,B2C (Regular),Überlegender Käufer
O00014922,U009474,2025-01-14 17:06:31.901135,processing,1745.79,January,Tuesday,2024-02,2025-01,11,B2C (Regular),Gast_Bestellung
O00014923,U001718,2024-06-17 09:46:59.690970,shipped,1078.07,June,Monday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00014927,U008692,2024-03-21 01:52:04.124221,processing,2.72,March,Thursday,2024-03,2024-03,0,B2C (Regular),Überlegender Käufer
O00014928,U007430,2025-11-08 03:22:29.082188,processing,3017.25,November,Saturday,2024-07,2025-11,16,B2B (High Value),Überlegender Käufer
O00014930,U006076,2025-09-22 19:43:20.008422,completed,2424.91,September,Monday,2025-09,2025-09,0,B2B (High Value),Überlegender Käufer
O00014931,U006915,2025-03-05 21:23:58.622934,shipped,638.8,March,Wednesday,2025-03,2025-03,0,B2C (Regular),Gast_Bestellung
O00014932,U007972,2025-04-03 12:44:42.766039,shipped,111.42,April,Thursday,2025-04,2025-04,0,B2C (Regular),Überlegender Käufer
O00014933,U004335,2024-01-11 08:34:13.090475,shipped,1752.91,January,Thursday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014934,U003487,2025-10-24 16:25:19.474892,shipped,87.3,October,Friday,2025-01,2025-10,9,B2C (Regular),Überlegender Käufer
O00014935,U003838,2025-08-27 17:19:33.775406,shipped,1202.18,August,Wednesday,2024-10,2025-08,10,B2C (Regular),Überlegender Käufer
O00014936,U006261,2024-12-22 07:31:51.080829,completed,95.98,December,Sunday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00014939,U001521,2024-10-12 14:22:42.626737,completed,445.66,October,Saturday,2024-10,2024-10,0,B2C (Regular),Gast_Bestellung
O00014940,U007962,2025-02-08 03:47:16.799859,processing,202.11,February,Saturday,2024-10,2025-02,4,B2C (Regular),Überlegender Käufer
O00014941,U009850,2025-06-03 16:08:53.300086,completed,818.08,June,Tuesday,2024-11,2025-06,7,B2C (Regular),Gast_Bestellung
O00014942,U007395,2024-12-27 02:03:52.178181,completed,1340.34,December,Friday,2024-02,2024-12,10,B2C (Regular),Überlegender Käufer
O00014944,U006215,2024-05-16 13:16:22.415308,completed,2427.45,May,Thursday,2024-05,2024-05,0,B2B (High Value),Gast_Bestellung
O00014945,U007254,2025-01-19 10:50:01.581552,processing,1195.81,January,Sunday,2025-01,2025-01,0,B2C (Regular),Überlegender Käufer
O00014946,U007305,2024-05-13 13:23:00.755411,completed,142.65,May,Monday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00014947,U001606,2025-03-20 15:28:11.770833,processing,492.63,March,Thursday,2025-01,2025-03,2,B2C (Regular),Gast_Bestellung
O00014949,U005591,2025-07-23 10:53:32.271965,completed,143.9,July,Wednesday,2025-07,2025-07,0,B2C (Regular),Überlegender Käufer
O00014950,U003771,2024-01-03 11:15:23.499993,shipped,85.29,January,Wednesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014951,U000326,2024-10-24 00:17:13.398715,processing,549.84,October,Thursday,2024-04,2024-10,6,B2C (Regular),Überlegender Käufer
O00014954,U005536,2025-03-11 22:29:45.512722,completed,2132.3,March,Tuesday,2024-02,2025-03,13,B2B (High Value),Gast_Bestellung
O00014955,U006419,2025-04-24 02:26:28.555158,processing,47.16,April,Thursday,2025-04,2025-04,0,B2C (Regular),Überlegender Käufer
O00014956,U002721,2025-01-04 22:50:19.856104,processing,852.49,January,Saturday,2024-01,2025-01,12,B2C (Regular),Gast_Bestellung
O00014957,U008936,2025-04-10 04:57:15.101234,completed,1605.25,April,Thursday,2025-04,2025-04,0,B2C (Regular),Gast_Bestellung
O00014960,U003828,2024-01-30 01:34:01.779953,shipped,160.19,January,Tuesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014963,U005985,2025-07-28 17:45:55.288842,completed,368.11,July,Monday,2025-07,2025-07,0,B2C (Regular),Gast_Bestellung
O00014964,U005265,2025-07-14 21:19:46.972248,processing,737.64,July,Monday,2024-07,2025-07,12,B2C (Regular),Gast_Bestellung
O00014965,U004814,2025-08-04 04:16:29.268540,processing,54.36,August,Monday,2025-03,2025-08,5,B2C (Regular),Überlegender Käufer
O00014967,U007913,2024-08-27 02:54:17.836089,completed,46.64,August,Tuesday,2024-06,2024-08,2,B2C (Regular),Gast_Bestellung
O00014971,U004907,2025-07-31 17:33:59.581894,shipped,74.86,July,Thursday,2024-10,2025-07,9,B2C (Regular),Überlegender Käufer
O00014972,U007815,2025-04-06 10:28:22.761940,completed,1031.37,April,Sunday,2024-08,2025-04,8,B2C (Regular),Überlegender Käufer
O00014973,U000568,2025-04-13 04:33:53.350066,shipped,104.58,April,Sunday,2024-05,2025-04,11,B2C (Regular),Überlegender Käufer
O00014974,U009251,2024-01-02 06:05:27.732229,completed,1297.98,January,Tuesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014976,U008088,2024-10-27 06:20:07.086424,completed,399.7,October,Sunday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00014978,U007302,2024-05-07 20:49:24.742269,processing,54.46,May,Tuesday,2024-01,2024-05,4,B2C (Regular),Gast_Bestellung
O00014979,U003446,2025-02-22 02:41:44.915595,processing,116.79,February,Saturday,2025-02,2025-02,0,B2C (Regular),Überlegender Käufer
O00014980,U000276,2024-04-07 17:50:38.428869,processing,542.6,April,Sunday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00014981,U002334,2025-08-09 17:05:42.178780,completed,28.52,August,Saturday,2025-03,2025-08,5,B2C (Regular),Überlegender Käufer
O00014982,U008751,2025-05-31 05:05:38.742469,shipped,943.05,May,Saturday,2025-01,2025-05,4,B2C (Regular),Überlegender Käufer
O00014983,U009642,2025-02-18 18:30:44.482396,shipped,182.46,February,Tuesday,2024-02,2025-02,12,B2C (Regular),Gast_Bestellung
O00014984,U000097,2024-12-09 06:57:24.413761,completed,991.62,December,Monday,2024-03,2024-12,9,B2C (Regular),Überlegender Käufer
O00014985,U006039,2025-02-08 08:09:14.050988,processing,96.8,February,Saturday,2025-02,2025-02,0,B2C (Regular),Überlegender Käufer
O00014986,U000743,2024-09-02 03:14:24.093302,completed,1251.31,September,Monday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00014987,U007128,2025-06-21 21:02:18.505385,processing,814.3,June,Saturday,2024-03,2025-06,15,B2C (Regular),Überlegender Käufer
O00014988,U006296,2024-07-19 15:18:09.038994,completed,1383.21,July,Friday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00014990,U006375,2024-03-24 17:27:28.952097,processing,154.57,March,Sunday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00014991,U001697,2024-02-19 10:48:03.562888,processing,46.64,February,Monday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00014993,U002279,2024-03-25 17:04:12.473603,shipped,447.2,March,Monday,2024-02,2024-03,1,B2C (Regular),Gast_Bestellung
O00014994,U004203,2025-06-26 10:42:04.983209,shipped,981.03,June,Thursday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00014995,U002153,2025-10-18 02:47:04.889025,processing,344.29,October,Saturday,2024-01,2025-10,21,B2C (Regular),Überlegender Käufer
O00014997,U000364,2024-01-11 05:53:05.446865,processing,29.96,January,Thursday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00014998,U002370,2025-03-25 00:50:39.079539,completed,392.25,March,Tuesday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00015001,U005079,2024-08-02 17:21:20.666302,completed,11.44,August,Friday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00015002,U007670,2024-01-29 11:54:58.263720,shipped,78.16,January,Monday,2024-01,2024-01,0,B2C (Regular),Überlegender Käufer
O00015003,U006704,2024-11-30 20:03:30.366859,shipped,79.6,November,Saturday,2024-11,2024-11,0,B2C (Regular),Gast_Bestellung
O00015005,U004187,2025-06-27 08:18:01.557970,processing,20.19,June,Friday,2025-05,2025-06,1,B2C (Regular),Überlegender Käufer
O00015006,U006453,2024-03-11 13:18:41.025459,completed,233.13,March,Monday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00015007,U003136,2024-05-13 16:44:32.523466,completed,786.4,May,Monday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00015008,U003219,2024-03-21 02:47:36.389742,shipped,598.92,March,Thursday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00015009,U001734,2024-07-22 09:00:08.921942,shipped,296.13,July,Monday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00015010,U003339,2025-03-31 00:14:08.609616,shipped,172.72,March,Monday,2024-04,2025-03,11,B2C (Regular),Gast_Bestellung
O00015013,U001799,2024-09-11 20:18:14.376261,completed,238.38,September,Wednesday,2024-09,2024-09,0,B2C (Regular),Überlegender Käufer
O00015014,U007246,2025-09-13 13:22:42.014399,completed,320.46,September,Saturday,2024-10,2025-09,11,B2C (Regular),Gast_Bestellung
O00015017,U002782,2024-04-15 21:06:43.614678,shipped,231.84,April,Monday,2024-04,2024-04,0,B2C (Regular),Überlegender Käufer
O00015020,U006750,2024-10-12 00:27:29.264659,completed,2337.6,October,Saturday,2024-03,2024-10,7,B2B (High Value),Gast_Bestellung
O00015022,U008943,2024-04-12 16:13:40.003489,shipped,320.73,April,Friday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00015026,U008853,2025-06-30 21:32:26.182212,processing,58.95,June,Monday,2025-03,2025-06,3,B2C (Regular),Überlegender Käufer
O00015028,U007425,2024-06-05 14:44:41.038355,completed,56.8,June,Wednesday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00015029,U009291,2024-03-21 16:52:22.918303,processing,163.08,March,Thursday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00015031,U003572,2024-12-10 12:25:56.248834,processing,437.06,December,Tuesday,2024-03,2024-12,9,B2C (Regular),Gast_Bestellung
O00015032,U006682,2025-07-06 02:44:54.883752,shipped,39.32,July,Sunday,2024-08,2025-07,11,B2C (Regular),Gast_Bestellung
O00015033,U003948,2025-03-23 21:13:32.242110,completed,710.28,March,Sunday,2024-03,2025-03,12,B2C (Regular),Überlegender Käufer
O00015035,U001485,2025-09-04 11:45:48.809349,processing,238.3,September,Thursday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00015036,U009670,2025-10-19 06:09:22.421674,completed,1356.44,October,Sunday,2024-05,2025-10,17,B2C (Regular),Überlegender Käufer
O00015038,U006152,2025-04-25 10:21:05.455777,shipped,2158.97,April,Friday,2025-04,2025-04,0,B2B (High Value),Überlegender Käufer
O00015039,U006994,2024-09-18 11:09:38.132437,shipped,287.87,September,Wednesday,2024-09,2024-09,0,B2C (Regular),Überlegender Käufer
O00015041,U007743,2025-08-26 23:51:56.087429,processing,299.37,August,Tuesday,2024-05,2025-08,15,B2C (Regular),Überlegender Käufer
O00015042,U000079,2025-06-30 09:59:36.962802,shipped,115.92,June,Monday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00015043,U008267,2025-09-12 16:41:30.023799,shipped,571.95,September,Friday,2024-04,2025-09,17,B2C (Regular),Überlegender Käufer
O00015045,U007484,2024-03-02 17:33:18.898613,shipped,3086.64,March,Saturday,2024-01,2024-03,2,B2B (High Value),Gast_Bestellung
O00015046,U003391,2024-10-11 22:58:39.393984,shipped,1152.0,October,Friday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00015050,U005800,2024-09-05 05:09:39.517458,completed,84.79,September,Thursday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00015054,U000477,2025-10-16 08:14:22.366337,shipped,7.76,October,Thursday,2025-10,2025-10,0,B2C (Regular),Überlegender Käufer
O00015057,U007391,2025-10-01 21:26:54.939297,processing,478.98,October,Wednesday,2024-08,2025-10,14,B2C (Regular),Überlegender Käufer
O00015059,U005406,2025-08-10 17:20:15.164965,shipped,497.08,August,Sunday,2025-04,2025-08,4,B2C (Regular),Überlegender Käufer
O00015060,U003079,2024-02-22 14:55:11.342451,completed,83.14,February,Thursday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00015061,U009391,2024-04-04 22:33:43.391122,processing,81.53,April,Thursday,2024-04,2024-04,0,B2C (Regular),Überlegender Käufer
O00015062,U001614,2025-03-26 16:17:06.033077,completed,119.58,March,Wednesday,2024-07,2025-03,8,B2C (Regular),Überlegender Käufer
O00015064,U008529,2025-03-25 23:27:24.340944,completed,241.98,March,Tuesday,2025-03,2025-03,0,B2C (Regular),Überlegender Käufer
O00015065,U006553,2024-02-20 00:11:16.135469,shipped,1063.67,February,Tuesday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00015066,U004981,2024-11-17 00:53:48.805935,processing,375.68,November,Sunday,2024-11,2024-11,0,B2C (Regular),Überlegender Käufer
O00015067,U001489,2024-09-10 17:06:33.248096,completed,97.69,September,Tuesday,2024-09,2024-09,0,B2C (Regular),Gast_Bestellung
O00015068,U001585,2025-10-31 13:31:49.568626,completed,1444.97,October,Friday,2025-10,2025-10,0,B2C (Regular),Überlegender Käufer
O00015070,U009753,2024-02-21 05:11:42.473040,shipped,133.32,February,Wednesday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00015071,U000714,2025-04-17 18:23:46.503210,processing,814.3,April,Thursday,2025-01,2025-04,3,B2C (Regular),Überlegender Käufer
O00015072,U005237,2025-11-05 15:41:52.900125,completed,1617.06,November,Wednesday,2024-02,2025-11,21,B2C (Regular),Überlegender Käufer
O00015073,U004630,2025-02-14 05:18:45.865800,completed,28.04,February,Friday,2024-07,2025-02,7,B2C (Regular),Überlegender Käufer
O00015074,U003544,2025-03-15 17:30:55.984907,completed,252.48,March,Saturday,2024-01,2025-03,14,B2C (Regular),Überlegender Käufer
